step,tokens,flops,loss_nats_raw,loss_nats_smooth50,bits_per_token_smooth50,flops_per_bit_reduction
5940,24330240,7.13422e+16,1.1315,1.2213,1.7620,5.14917e+15
5950,24371200,7.14623e+16,1.3268,1.2232,1.7648,5.15888e+15
5960,24412160,7.15824e+16,1.0368,1.2212,1.7618,5.16644e+15
5970,24453120,7.17025e+16,1.2434,1.2195,1.7594,5.17422e+15
5980,24494080,7.18226e+16,1.2944,1.2201,1.7602,5.18321e+15
5990,24535040,7.19427e+16,1.2763,1.2208,1.7612,5.19223e+15
6000,24576000,7.20628e+16,1.1557,1.2193,1.7591,5.20012e+15
6010,24616960,7.21829e+16,1.1299,1.2231,1.7646,5.21084e+15
6020,24657920,7.2303e+16,1.3869,1.2261,1.7689,5.22113e+15
6030,24698880,7.24231e+16,1.2667,1.2238,1.7656,5.22855e+15
6040,24739840,7.25432e+16,1.1757,1.2275,1.7710,5.23927e+15
6050,24780800,7.26633e+16,1.1812,1.2291,1.7732,5.24878e+15
6060,24821760,7.27834e+16,1.1350,1.2280,1.7716,5.25687e+15
6070,24862720,7.29035e+16,1.0587,1.2233,1.7648,5.26295e+15
6080,24903680,7.30236e+16,1.2736,1.2219,1.7629,5.27088e+15
6090,24944640,7.31437e+16,1.1426,1.2166,1.7552,5.27663e+15
6100,24985600,7.32638e+16,1.0666,1.2135,1.7507,5.28358e+15
6110,25026560,7.33839e+16,0.9600,1.2101,1.7458,5.29037e+15
6120,25067520,7.3504e+16,0.9232,1.2028,1.7353,5.29503e+15
6130,25108480,7.36242e+16,1.7284,1.2118,1.7482,5.30861e+15
6140,25149440,7.37443e+16,1.8378,1.2238,1.7656,5.32393e+15
6150,25190400,7.38644e+16,1.4569,1.2310,1.7760,5.33661e+15
6160,25231360,7.39845e+16,1.1846,1.2304,1.7750,5.34493e+15
6170,25272320,7.41046e+16,1.3771,1.2333,1.7793,5.35525e+15
6180,25313280,7.42247e+16,1.2099,1.2388,1.7872,5.367e+15
6190,25354240,7.43448e+16,1.2436,1.2406,1.7898,5.3767e+15
6200,25395200,7.44649e+16,1.1482,1.2439,1.7946,5.38724e+15
6210,25436160,7.4585e+16,1.0829,1.2467,1.7985,5.39748e+15
6220,25477120,7.47051e+16,1.0372,1.2443,1.7951,5.40482e+15
6230,25518080,7.48252e+16,1.1508,1.2429,1.7931,5.41274e+15
6240,25559040,7.49453e+16,1.2975,1.2437,1.7943,5.4219e+15
6250,25600000,7.50654e+16,1.1102,1.2415,1.7912,5.42935e+15
6260,25640960,7.51855e+16,1.2283,1.2388,1.7873,5.43649e+15
6270,25681920,7.53056e+16,1.2534,1.2354,1.7824,5.44325e+15
6280,25722880,7.54257e+16,1.0182,1.2284,1.7722,5.44794e+15
6290,25763840,7.55458e+16,1.3046,1.2266,1.7696,5.4556e+15
6300,25804800,7.56659e+16,1.2032,1.2252,1.7676,5.46346e+15
6310,25845760,7.5786e+16,1.3852,1.2331,1.7790,5.47664e+15
6320,25886720,7.59061e+16,1.2743,1.2343,1.7808,5.48603e+15
6330,25927680,7.60262e+16,1.1665,1.2339,1.7801,5.49445e+15
6340,25968640,7.61463e+16,1.2576,1.2353,1.7822,5.50396e+15
6350,26009600,7.62665e+16,0.7603,1.2293,1.7735,5.50918e+15
6360,26050560,7.63866e+16,1.2626,1.2293,1.7735,5.51786e+15
6370,26091520,7.65067e+16,1.4445,1.2374,1.7852,5.5312e+15
6380,26132480,7.66268e+16,1.2643,1.2388,1.7873,5.54071e+15
6390,26173440,7.67469e+16,1.2639,1.2305,1.7752,5.54455e+15
6400,26214400,7.6867e+16,1.1856,1.2295,1.7738,5.55267e+15
6410,26255360,7.69871e+16,1.3042,1.2329,1.7787,5.56333e+15
6420,26296320,7.71072e+16,1.3238,1.2262,1.7690,5.56808e+15
6430,26337280,7.72273e+16,1.1439,1.2215,1.7622,5.57405e+15
6440,26378240,7.73474e+16,1.1993,1.2228,1.7642,5.5835e+15
6450,26419200,7.74675e+16,1.2043,1.2204,1.7607,5.59075e+15
6460,26460160,7.75876e+16,1.2362,1.2244,1.7664,5.60174e+15
6470,26501120,7.77077e+16,1.1621,1.2228,1.7641,5.60946e+15
6480,26542080,7.78278e+16,1.2063,1.2210,1.7615,5.6171e+15
6490,26583040,7.79479e+16,1.2329,1.2201,1.7603,5.62526e+15
6500,26624000,7.8068e+16,1.1505,1.2200,1.7601,5.63387e+15
6510,26664960,7.81881e+16,1.2691,1.2228,1.7641,5.64417e+15
6520,26705920,7.83082e+16,1.1747,1.2186,1.7580,5.65034e+15
6530,26746880,7.84283e+16,1.1580,1.2164,1.7549,5.65773e+15
6540,26787840,7.85484e+16,1.2947,1.2188,1.7583,5.6678e+15
6550,26828800,7.86685e+16,1.1255,1.2177,1.7567,5.67581e+15
6560,26869760,7.87887e+16,1.4168,1.2233,1.7648,5.68781e+15
6570,26910720,7.89088e+16,1.0029,1.2222,1.7632,5.69582e+15
6580,26951680,7.90289e+16,1.1510,1.2197,1.7597,5.70303e+15
6590,26992640,7.9149e+16,1.2387,1.2216,1.7625,5.71284e+15
6600,27033600,7.92691e+16,1.2926,1.2262,1.7690,5.7242e+15
6610,27074560,7.93892e+16,1.1682,1.2303,1.7750,5.73536e+15
6620,27115520,7.95093e+16,1.4104,1.2401,1.7890,5.74988e+15
6630,27156480,7.96294e+16,2.0441,1.2464,1.7982,5.76236e+15
6640,27197440,7.97495e+16,1.1759,1.2331,1.7791,5.76309e+15
6650,27238400,7.98696e+16,1.2756,1.2295,1.7738,5.76959e+15
6660,27279360,7.99897e+16,1.1652,1.2291,1.7733,5.77803e+15
6670,27320320,8.01098e+16,1.1785,1.2252,1.7675,5.78431e+15
6680,27361280,8.02299e+16,1.0387,1.2217,1.7626,5.79092e+15
6690,27402240,8.035e+16,1.0666,1.2182,1.7575,5.79745e+15
6700,27443200,8.04701e+16,1.2669,1.2206,1.7609,5.80755e+15
6710,27484160,8.05902e+16,0.9821,1.2186,1.7580,5.815e+15
6720,27525120,8.07103e+16,1.2203,1.2222,1.7633,5.82588e+15
6730,27566080,8.08304e+16,1.2420,1.2240,1.7659,5.83566e+15
6740,27607040,8.09505e+16,1.3312,1.2247,1.7669,5.84474e+15
6750,27648000,8.10706e+16,1.3054,1.2286,1.7725,5.8558e+15
6760,27688960,8.11907e+16,1.2503,1.2291,1.7732,5.86474e+15
6770,27729920,8.13108e+16,1.1734,1.2275,1.7709,5.87244e+15
6780,27770880,8.1431e+16,1.0443,1.2280,1.7716,5.88143e+15
6790,27811840,8.15511e+16,1.2320,1.2265,1.7695,5.88922e+15
6800,27852800,8.16712e+16,1.1698,1.2259,1.7685,5.89748e+15
6810,27893760,8.17913e+16,1.2663,1.2235,1.7651,5.90469e+15
6820,27934720,8.19114e+16,1.2910,1.2238,1.7656,5.91356e+15
6830,27975680,8.20315e+16,1.3699,1.2279,1.7715,5.92475e+15
6840,28016640,8.21516e+16,1.1717,1.2262,1.7690,5.93236e+15
6850,28057600,8.22717e+16,1.2076,1.2351,1.7819,5.94657e+15
6860,28098560,8.23918e+16,1.3375,1.2366,1.7841,5.95619e+15
6870,28139520,8.25119e+16,1.2086,1.2319,1.7773,5.96193e+15
6880,28180480,8.2632e+16,1.1328,1.2293,1.7735,5.96898e+15
6890,28221440,8.27521e+16,1.1804,1.2276,1.7710,5.97661e+15
6900,28262400,8.28722e+16,1.2414,1.2287,1.7727,5.98598e+15
6910,28303360,8.29923e+16,1.2523,1.2277,1.7712,5.99401e+15
6920,28344320,8.31124e+16,1.2044,1.2253,1.7677,6.00119e+15
6930,28385280,8.32325e+16,1.4248,1.2309,1.7758,6.01338e+15
6940,28426240,8.33526e+16,1.4175,1.2353,1.7821,6.0248e+15
6950,28467200,8.34727e+16,1.1900,1.2350,1.7817,6.0333e+15
6960,28508160,8.35928e+16,1.1474,1.2332,1.7791,6.04086e+15
6970,28549120,8.37129e+16,1.2468,1.2349,1.7816,6.05061e+15
6980,28590080,8.3833e+16,1.3693,1.2382,1.7863,6.06135e+15
6990,28631040,8.39532e+16,1.3995,1.2415,1.7911,6.07215e+15
7000,28672000,8.40733e+16,1.3004,1.2445,1.7954,6.08274e+15
7010,28712960,8.41934e+16,1.2192,1.2435,1.7940,6.09079e+15
7020,28753920,8.43135e+16,1.2440,1.2449,1.7960,6.10036e+15
7030,28794880,8.44336e+16,1.1604,1.2449,1.7960,6.10908e+15
7040,28835840,8.45537e+16,1.2113,1.2433,1.7936,6.11671e+15
7050,28876800,8.46738e+16,1.3797,1.2483,1.8010,6.12865e+15
7060,28917760,8.47939e+16,1.3308,1.2466,1.7985,6.13624e+15
7070,28958720,8.4914e+16,1.2682,1.2519,1.8062,6.14834e+15
7080,28999680,8.50341e+16,1.2239,1.2534,1.8083,6.15797e+15
7090,29040640,8.51542e+16,1.0195,1.2490,1.8019,6.16385e+15
7100,29081600,8.52743e+16,1.3278,1.2497,1.8029,6.17299e+15
7110,29122560,8.53944e+16,1.2358,1.2511,1.8049,6.18256e+15
7120,29163520,8.55145e+16,1.3523,1.2499,1.8032,6.19051e+15
7130,29204480,8.56346e+16,1.1977,1.2330,1.7788,6.18826e+15
7140,29245440,8.57547e+16,0.9767,1.2290,1.7730,6.19437e+15
7150,29286400,8.58748e+16,1.1955,1.2274,1.7707,6.20201e+15
7160,29327360,8.59949e+16,1.1072,1.2262,1.7691,6.20993e+15
7170,29368320,8.6115e+16,1.2460,1.2276,1.7710,6.21948e+15
7180,29409280,8.62351e+16,1.2118,1.2310,1.7760,6.2304e+15
7190,29450240,8.63552e+16,1.0636,1.2310,1.7759,6.23904e+15
7200,29491200,8.64753e+16,1.0926,1.2275,1.7709,6.24545e+15
7210,29532160,8.65955e+16,1.3103,1.2341,1.7804,6.2584e+15
7220,29573120,8.67156e+16,1.2810,1.2353,1.7821,6.26787e+15
7230,29614080,8.68357e+16,1.2196,1.2348,1.7815,6.27626e+15
7240,29655040,8.69558e+16,1.1985,1.2322,1.7776,6.2832e+15
7250,29696000,8.70759e+16,1.2354,1.2308,1.7756,6.29096e+15
7260,29736960,8.7196e+16,1.1092,1.2279,1.7715,6.29779e+15
7270,29777920,8.73161e+16,1.4360,1.2332,1.7791,6.30992e+15
7280,29818880,8.74362e+16,1.3253,1.2388,1.7872,6.3223e+15
7290,29859840,8.75563e+16,1.3273,1.2407,1.7900,6.33224e+15
7300,29900800,8.76764e+16,1.3155,1.2436,1.7942,6.34286e+15
7310,29941760,8.77965e+16,1.3214,1.2447,1.7958,6.35228e+15
7320,29982720,8.79166e+16,1.2786,1.2445,1.7954,6.3608e+15
7330,30023680,8.80367e+16,1.1993,1.2411,1.7905,6.36722e+15
7340,30064640,8.81568e+16,1.0894,1.2394,1.7881,6.37482e+15
7350,30105600,8.82769e+16,1.1244,1.2378,1.7857,6.38239e+15
7360,30146560,8.8397e+16,1.1483,1.2340,1.7803,6.38856e+15
7370,30187520,8.85171e+16,1.2875,1.2356,1.7825,6.39829e+15
7380,30228480,8.86372e+16,1.1145,1.2352,1.7820,6.40673e+15
7390,30269440,8.87573e+16,0.9492,1.2306,1.7753,6.41231e+15
7400,30310400,8.88774e+16,1.2126,1.2300,1.7745,6.42061e+15
7410,30351360,8.89975e+16,1.2054,1.2291,1.7732,6.42865e+15
7420,30392320,8.91177e+16,1.2669,1.2303,1.7750,6.43817e+15
7430,30433280,8.92378e+16,1.1903,1.2256,1.7682,6.4437e+15
7440,30474240,8.93579e+16,1.2495,1.2223,1.7633,6.45011e+15
7450,30515200,8.9478e+16,1.3108,1.2247,1.7668,6.46041e+15
7460,30556160,8.95981e+16,1.1859,1.2254,1.7679,6.4696e+15
7470,30597120,8.97182e+16,1.2656,1.2258,1.7685,6.47852e+15
7480,30638080,8.98383e+16,1.2898,1.2242,1.7662,6.48612e+15
7490,30679040,8.99584e+16,1.1950,1.2201,1.7603,6.49203e+15
7500,30720000,9.00785e+16,1.1895,1.2179,1.7571,6.49919e+15
7510,30760960,9.01986e+16,1.2157,1.2178,1.7570,6.50781e+15
7520,30801920,9.03187e+16,1.1584,1.2161,1.7545,6.51532e+15
7530,30842880,9.04388e+16,1.3060,1.2190,1.7587,6.52596e+15
7540,30883840,9.05589e+16,1.4829,1.2245,1.7666,6.53832e+15
7550,30924800,9.0679e+16,1.2868,1.2226,1.7639,6.54573e+15
7560,30965760,9.07991e+16,1.0069,1.2161,1.7545,6.54998e+15
7570,31006720,9.09192e+16,1.1289,1.2134,1.7505,6.55674e+15
7580,31047680,9.10393e+16,0.9994,1.2089,1.7440,6.56234e+15
7590,31088640,9.11594e+16,1.1533,1.2115,1.7479,6.57282e+15
7600,31129600,9.12795e+16,0.9365,1.2037,1.7366,6.57613e+15
7610,31170560,9.13996e+16,1.2109,1.2032,1.7359,6.58444e+15
7620,31211520,9.15197e+16,1.1992,1.2002,1.7315,6.591e+15
7630,31252480,9.16398e+16,1.0952,1.1981,1.7285,6.59824e+15
7640,31293440,9.176e+16,1.2637,1.2038,1.7368,6.61083e+15
7650,31334400,9.18801e+16,1.2109,1.2042,1.7372,6.61969e+15
7660,31375360,9.20002e+16,1.1829,1.2057,1.7394,6.62939e+15
7670,31416320,9.21203e+16,1.3071,1.2069,1.7412,6.63889e+15
7680,31457280,9.22404e+16,1.4377,1.2114,1.7477,6.65067e+15
7690,31498240,9.23605e+16,1.1612,1.2134,1.7505,6.66068e+15
7700,31539200,9.24806e+16,1.2646,1.2168,1.7555,6.67173e+15
7710,31580160,9.26007e+16,1.2181,1.2150,1.7528,6.67911e+15
7720,31621120,9.27208e+16,1.1598,1.2125,1.7493,6.68609e+15
7730,31662080,9.28409e+16,1.3267,1.2147,1.7524,6.69624e+15
7740,31703040,9.2961e+16,0.8938,1.2086,1.7436,6.70066e+15
7750,31744000,9.30811e+16,0.8282,1.2004,1.7319,6.70364e+15
7760,31784960,9.32012e+16,1.1739,1.2017,1.7337,6.71319e+15
7770,31825920,9.33213e+16,1.0885,1.1948,1.7237,6.71699e+15
7780,31866880,9.34414e+16,1.1049,1.1904,1.7173,6.72256e+15
7790,31907840,9.35615e+16,0.9772,1.1834,1.7072,6.72631e+15
7800,31948800,9.36816e+16,1.2528,1.1821,1.7054,6.73407e+15
7810,31989760,9.38017e+16,1.3577,1.1828,1.7065,6.74321e+15
7820,32030720,9.39218e+16,1.2916,1.1831,1.7069,6.75202e+15
7830,32071680,9.40419e+16,0.9878,1.1789,1.7008,6.75769e+15
7840,32112640,9.4162e+16,1.0929,1.1789,1.7009,6.76637e+15
7850,32153600,9.42822e+16,1.2505,1.1815,1.7045,6.77678e+15
7860,32194560,9.44023e+16,1.2481,1.1835,1.7074,6.78681e+15
7870,32235520,9.45224e+16,1.0609,1.1789,1.7008,6.79225e+15
7880,32276480,9.46425e+16,1.1857,1.1804,1.7029,6.80189e+15
7890,32317440,9.47626e+16,1.1828,1.1850,1.7096,6.81382e+15
7900,32358400,9.48827e+16,1.0916,1.1826,1.7061,6.82075e+15
7910,32399360,9.50028e+16,1.1444,1.1814,1.7044,6.82852e+15
7920,32440320,9.51229e+16,1.0236,1.1765,1.6974,6.8337e+15
7930,32481280,9.5243e+16,0.9907,1.1725,1.6916,6.8395e+15
7940,32522240,9.53631e+16,0.9646,1.1668,1.6834,6.84408e+15
7950,32563200,9.54832e+16,0.9478,1.1596,1.6729,6.84756e+15
7960,32604160,9.56033e+16,0.9784,1.1554,1.6669,6.85323e+15
7970,32645120,9.57234e+16,0.9277,1.1487,1.6572,6.85704e+15
7980,32686080,9.58435e+16,0.9484,1.1418,1.6473,6.86081e+15
7990,32727040,9.59636e+16,0.9427,1.1368,1.6400,6.86583e+15
8000,32768000,9.60837e+16,1.1001,1.1350,1.6375,6.87315e+15
8010,32808960,9.62038e+16,1.3113,1.1369,1.6402,6.8831e+15
8020,32849920,9.63239e+16,1.1652,1.1370,1.6404,6.89179e+15
8030,32890880,9.6444e+16,1.1103,1.1331,1.6348,6.8976e+15
8040,32931840,9.65641e+16,1.0452,1.1244,1.6221,6.89995e+15
8050,32972800,9.66842e+16,1.0601,1.1198,1.6156,6.90531e+15
8060,33013760,9.68043e+16,1.0484,1.1207,1.6168,6.91448e+15
8070,33054720,9.69245e+16,1.0670,1.1194,1.6150,6.92217e+15
8080,33095680,9.70446e+16,1.0146,1.1197,1.6154,6.93097e+15
8090,33136640,9.71647e+16,0.9837,1.1164,1.6106,6.93712e+15
8100,33177600,9.72848e+16,1.2387,1.1224,1.6193,6.95002e+15
8110,33218560,9.74049e+16,1.1775,1.1217,1.6183,6.95812e+15
8120,33259520,9.7525e+16,1.3959,1.1257,1.6240,6.96953e+15
8130,33300480,9.76451e+16,1.3605,1.1310,1.6316,6.98193e+15
8140,33341440,9.77652e+16,1.3547,1.1328,1.6343,6.99183e+15
8150,33382400,9.78853e+16,1.3453,1.1355,1.6381,7.00236e+15
8160,33423360,9.80054e+16,1.2260,1.1363,1.6394,7.01158e+15
8170,33464320,9.81255e+16,1.2456,1.1351,1.6376,7.01928e+15
8180,33505280,9.82456e+16,1.0712,1.1278,1.6270,7.02256e+15
8190,33546240,9.83657e+16,1.2184,1.1289,1.6287,7.03198e+15
8200,33587200,9.84858e+16,1.2429,1.1285,1.6281,7.04025e+15
8210,33628160,9.86059e+16,1.1065,1.1263,1.6248,7.04721e+15
8220,33669120,9.8726e+16,1.2859,1.1288,1.6285,7.05763e+15
8230,33710080,9.88461e+16,1.1991,1.1262,1.6248,7.06436e+15
8240,33751040,9.89662e+16,1.3601,1.1356,1.6383,7.07975e+15
8250,33792000,9.90863e+16,1.1432,1.1419,1.6473,7.09295e+15
8260,33832960,9.92064e+16,1.0595,1.1396,1.6440,7.09987e+15
8270,33873920,9.93265e+16,1.2291,1.1424,1.6481,7.11053e+15
8280,33914880,9.94467e+16,1.2402,1.1451,1.6520,7.12112e+15
8290,33955840,9.95668e+16,1.2256,1.1500,1.6592,7.13338e+15
8300,33996800,9.96869e+16,1.1476,1.1479,1.6561,7.14043e+15
8310,34037760,9.9807e+16,1.0581,1.1420,1.6475,7.14461e+15
8320,34078720,9.99271e+16,0.9299,1.1347,1.6371,7.14787e+15
8330,34119680,1.00047e+17,0.8331,1.1316,1.6326,7.15418e+15
8340,34160640,1.00167e+17,1.1178,1.1321,1.6333,7.16313e+15
8350,34201600,1.00287e+17,1.2411,1.1319,1.6330,7.17158e+15
8360,34242560,1.00407e+17,1.1245,1.1295,1.6295,7.17834e+15
8370,34283520,1.00528e+17,0.6202,1.1206,1.6168,7.1804e+15
8380,34324480,1.00648e+17,0.7514,1.1120,1.6042,7.18255e+15
8390,34365440,1.00768e+17,1.1866,1.1120,1.6043,7.19118e+15
8400,34406400,1.00888e+17,1.1693,1.1136,1.6066,7.2009e+15
8410,34447360,1.01008e+17,1.3870,1.1184,1.6136,7.21308e+15
8420,34488320,1.01128e+17,1.3902,1.1258,1.6242,7.22711e+15
8430,34529280,1.01248e+17,1.3711,1.1334,1.6351,7.24137e+15
8440,34570240,1.01368e+17,1.1853,1.1378,1.6415,7.25327e+15
8450,34611200,1.01488e+17,1.2542,1.1439,1.6503,7.26646e+15
8460,34652160,1.01609e+17,1.3565,1.1515,1.6612,7.28075e+15
8470,34693120,1.01729e+17,1.2311,1.1576,1.6700,7.29393e+15
8480,34734080,1.01849e+17,1.1713,1.1620,1.6764,7.30591e+15
8490,34775040,1.01969e+17,1.3757,1.1707,1.6889,7.32108e+15
8500,34816000,1.02089e+17,1.2737,1.1741,1.6939,7.33234e+15
8510,34856960,1.02209e+17,1.2271,1.1725,1.6915,7.33969e+15
8520,34897920,1.02329e+17,1.1108,1.1714,1.6899,7.34749e+15
8530,34938880,1.02449e+17,1.3237,1.1756,1.6961,7.35936e+15
8540,34979840,1.02569e+17,1.1739,1.1782,1.6998,7.36996e+15
8550,35020800,1.02689e+17,1.4855,1.1867,1.7121,7.3851e+15
8560,35061760,1.0281e+17,1.3435,1.1926,1.7206,7.39827e+15
8570,35102720,1.0293e+17,1.1451,1.1942,1.7229,7.40811e+15
8580,35143680,1.0305e+17,1.2518,1.1989,1.7297,7.42041e+15
8590,35184640,1.0317e+17,1.2087,1.2034,1.7362,7.43254e+15
8600,35225600,1.0329e+17,1.1792,1.2022,1.7345,7.44027e+15
8610,35266560,1.0341e+17,0.9496,1.1977,1.7279,7.44539e+15
8620,35307520,1.0353e+17,1.4310,1.1984,1.7289,7.45458e+15
8630,35348480,1.0365e+17,1.2698,1.1966,1.7263,7.46183e+15
8640,35389440,1.0377e+17,1.1422,1.1923,1.7202,7.46718e+15
8650,35430400,1.03891e+17,1.1939,1.1893,1.7158,7.47347e+15
8660,35471360,1.04011e+17,1.0665,1.1861,1.7112,7.47963e+15
8670,35512320,1.04131e+17,1.0208,1.1816,1.7047,7.48478e+15
8680,35553280,1.04251e+17,1.0470,1.1811,1.7040,7.49303e+15
8690,35594240,1.04371e+17,1.0166,1.1771,1.6982,7.49853e+15
8700,35635200,1.04491e+17,1.0358,1.1729,1.6922,7.50394e+15
8710,35676160,1.04611e+17,1.0880,1.1726,1.6917,7.51227e+15
8720,35717120,1.04731e+17,1.0932,1.1687,1.6861,7.5179e+15
8730,35758080,1.04851e+17,1.0546,1.1658,1.6819,7.52427e+15
8740,35799040,1.04971e+17,1.0606,1.1598,1.6733,7.52822e+15
8750,35840000,1.05092e+17,0.9880,1.1567,1.6688,7.53441e+15
8760,35880960,1.05212e+17,1.0742,1.1570,1.6692,7.54325e+15
8770,35921920,1.05332e+17,1.0325,1.1531,1.6636,7.54879e+15
8780,35962880,1.05452e+17,1.0540,1.1494,1.6582,7.55449e+15
8790,36003840,1.05572e+17,1.0503,1.1459,1.6531,7.56035e+15
8800,36044800,1.05692e+17,1.2821,1.1486,1.6570,7.57106e+15
8810,36085760,1.05812e+17,1.1520,1.1504,1.6597,7.58113e+15
8820,36126720,1.05932e+17,1.1101,1.1540,1.6649,7.59257e+15
8830,36167680,1.06052e+17,1.0669,1.1587,1.6717,7.60485e+15
8840,36208640,1.06173e+17,1.2118,1.1606,1.6744,7.61495e+15
8850,36249600,1.06293e+17,1.0396,1.1566,1.6686,7.62038e+15
8860,36290560,1.06413e+17,0.9137,1.1524,1.6625,7.62567e+15
8870,36331520,1.06533e+17,1.0363,1.1607,1.6745,7.64085e+15
8880,36372480,1.06653e+17,1.2187,1.1700,1.6880,7.65687e+15
8890,36413440,1.06773e+17,1.1177,1.1686,1.6860,7.6644e+15
